date tag as YYYYMM,no need,no need,,,,,,,,,
2018/04/06  10:32,V0418033,6,http://www.yankodesign.com/2018/03/30/the-best-tablet-accessory-yet/,Cover Bluetooth Keyboard,http://www.yankodesign.com/images/design_news/2018/03/cover/cover_03.jpg,實際現有的器物,通訊電子產品,它是一個平板電腦觸摸屏做切割的藍牙鍵盤，它可以降低觸控銀幕的損耗,樂,結構,它主體外殼的側槽，將平板電腦放入，可以完全保護著平板電腦
2018/04/06  10:49,V0418039,6,http://www.yankodesign.com/2018/04/05/the-holy-trinity-of-leather-edc/,Capra Leather iPhone Wallet Case,http://www.yankodesign.com/images/design_news/2018/04/auto-draft/capra_iphone_wallet_3.jpg,實際現有的器物,衣著配飾,一個可以做為支撐手機的收納包，可以把相關配件和現金放在一起，出門一次拿。,樂,(這個作品所提供的)服務,此產品由全粒面皮革製成，藉由其皮革的硬度，讓收納包能摺立使手機放置在上方。
2018/04/11  00:00,U0618052,6,https://buzzorange.com/techorange/2018/04/11/alter-ego-read-mind-assist/,Alter Ego,https://buzzorange.com/techorange/wp-content/uploads/sites/2/2018/04/850.jpg,實際現有的器物,通訊電子產品,它是一個利用肌電訊號傳導的穿戴式裝置，它可以使我們無聲地與智慧助理溝通。,樂,(這個作品所提供的)服務,它訊息的接收與回傳方式可以不受外界影響，使用時不會打斷使用者與他人對話。
2018/04/11  00:00,v0518012,6,http://www.yankodesign.com/2017/04/11/a-mate-that-illuminates/,Bero SMART LAMP,http://www.yankodesign.com/images/design_news/2017/03/bero/bero_07.jpg,實際現有的器物,家具,一個具有可愛造形的智能夜燈，為黑壓壓的房間增添樂趣。,樂,造形,此產品將角色設計和產品設計相結合，使使用者具有強烈的情感聯繫；此外，其可以通過播放RGB比率來複製近1600萬種顏色。
2018/04/12  00:00,V0518015,6,https://www.dezeen.com/2018/04/11/nendo-kitchenware-lids-imitate-hand-movements-milan-design-week/,Air Lids,https://i1.wp.com/ldope.com/wp-content/uploads/2018/05/nendo-daikin-air-lids_01.jpg?zoom=2&w=1340,概念創作,廚餐具,它是一個模仿手部動作的廚具蓋系列產品，傳達空氣的抽象感覺，讓廚具變得更有型。,食,質感,設計師使用氟橡膠，此材質具有耐熱和耐油性能，不會隨著時間流逝而失去顏色或形狀。
2018/04/12  00:00,U0618004,0,https://design-milk.com/book-boards-are-wooden-cutting-and-serving-boards-by-sebastian-bergne/,book Boards,https://design-milk.com/images/2018/04/Book-Boards-Sebastian-Bergne-1b.jpg,概念創作,文具、工具,一系列外形和大小像書本的木板，可以當成切割板或書擋做使用。,樂,質感,是利用再生木材製成，每一件產品皆是獨一無二的，具有不同的紋理和色澤。
2018/04/12  23:57,V0418030,6,http://www.yankodesign.com/2018/04/09/these-carabiner-clips-are-made-from-a-single-titanium-piece/,FLEX TK6 Titanium Keychain,http://www.yankodesign.com/images/design_news/2018/04/auto-draft/tk6_titanium_keychain_3.jpg,實際現有的器物,文具、工具, 一個一體式的登山扣，使造形更簡潔。,行,質感,其鈦合金開口的構造提昇產品的強度、硬度與耐用性，可以兼顧使用壽命與美觀。
2018/04/13  00:00,v0518010,0,http://www.core77.com/posts/76960/Batavias-Three-Function-Barbecue-Grill,4Grill Barrel Barbecue,http://s3files.core77.com/blog/images/790885_81_76960_c8yUbEd3y.jpg,實際現有的器物,廚餐具,提供燒烤，煙燻，慢煮等，讓使用者在戶外不侷限只有一種烹飪方式。,食,結構,此產品可以同時間做出上述三種料理，節省使用者的時間，提昇效率。
2018/04/13  00:00,U0618017,,http://www.yankodesign.com/2018/04/12/this-seamless-kitchen-knife-is-a-work-of-ergonomics-and-art/,Achilles Knife,https://www.pinterest.com/pin/create/bookmarklet/?is_video=false&url=http%3A%2F%2Fwww.yankodesign.com%2F2018%2F04%2F12%2Fthis-seamless-kitchen-knife-is-a-work-of-ergonomics-and-art%2F&media=http%3A%2F%2Fwww.yankodesign.com%2Fimages%2Fdesign_news%2F2018%2F04%2Fachilles_chef_knife_08.jpg&description=This%20Seamless%20Kitchen%20Knife%20is%20a%20Work%20of%20Ergonomics%20and%20Art!%20%7C%20Yanko%20Design,實際現有的器物,廚餐具,符合人體工程學的廚師刀，增加手拿菜刀的穩定度。,食,造形,產品的刀柄上有個孔，可減少刀的總重，同時還可讓將手指滑入其中，使廚師有更好的施力點。
2018/04/13  00:00,U0618018,6,https://buzzorange.com/techorange/2018/04/11/leap-motion-ar-headset/,AR眼鏡,https://buzzorange.com/techorange/wp-content/uploads/sites/2/2018/04/image17.png,實際現有的器物,通訊電子產品,一個看見虛擬影像在手邊出現的虛擬穿戴式裝置，讓使用者即時與AR虛擬圖像互動。,樂,結構,裝置上方配備的手部追蹤感測器，可以廣範圍追蹤動作，提供絕佳的視覺體驗。
2018/04/13  00:00,,,http://www.yankodesign.com/2018/04/12/a-very-smart-fire-extinguisher/,Ball,http://www.yankodesign.com/images/design_news/2018/04/a-very-smart-fire-extinguisher/fire_ball_08.jpg,實際現有的器物,文具、工具,可以定位和追蹤火情的智慧型滅火器，幫助視力受損者逃生。,住,(這個作品所提供的)服務,此產品的壓力表錶針突透過觸摸感知。此外，產品底部也加裝小型揚聲器，具有警報器和語音指示的功能。
2018/04/13  00:00,U0618044,6,https://buzzorange.com/techorange/2018/04/12/the-first-3d-print-house/,BatiPrint3D,https://buzzorange.com/techorange/wp-content/uploads/sites/2/2018/04/%E8%9E%A2%E5%B9%95%E5%BF%AB%E7%85%A7-2018-04-12-%E4%B8%8B%E5%8D%8812.56.01.png,實際現有的器物,文具、工具,這是一個可以有效隔熱材質列印的3D列印機，可以列印建築。,住,(這個作品所提供的)服務,此產品擁有的自動生產的特性，可以在建築時有效減少人力支出，減少危險發生的機會。
2018/04/13  10:25,V0418016,,http://www.yankodesign.com/2018/04/12/this-citrus-juicer-floats-my-boat/,AHOI,https://www.google.com.tw/imgres?imgurl=https://ffstatic.pl/koziol/koziol-wyciskacz-do-cytrusow-ahoi-xl__3683634-1.jpg&imgrefurl=https://fabrykaform.pl/koziol-wyciskacz-do-cytrusow-ahoi-xl&h=2000&w=1527&tbnid=ZAp2UbKTP0-ehM&tbnh=257&tbnw=196&usg=__rVfjnbvFVb-zbNdxg0WcHXCv-Jk=&docid=lmV6Gb93zbafvM&itg=1,實際現有的器物,廚餐具,一個紙船形狀的榨汁機，讓榨果汁變得有趣味,食,造形,此產品的凹槽可以收集果汁，而兩側尖端部分也讓使用者可以輕鬆倒出果汁。
2018/04/13  11:27,V0418015,6,https://inhabitat.com/electricity-free-foot-powered-washing-machine-is-slated-for-release-this-summer/,Drumi,https://inhabitat.com/wp-content/blogs.dir/1/files/2018/04/Yirego-Drumi-1020x610.jpg,實際現有的器物,文具、工具,它是一個無需電力的洗衣機，它可以快速完成清洗衣物。,住,結構,產品的體積是一般洗衣機的1/3，適合居住小型城市公寓或移動房屋中的人們，可以節省空間。
2018/04/19  00:00,U0618004,,http://www.yankodesign.com/2018/04/18/a-speaker-for-the-fashion-conscious/,CARABINER,http://www.yankodesign.com/images/design_news/2018/04/a-speaker-for-the-fashion-conscious/carabiner_speaker_layout1.jpg,概念創作,電子通訊,一個使用藍牙的小型挂式音響，方便消費者隨身携帶。,樂,設計意圖和主張,隨身挂式的設計讓此產品使用不侷限單一場域，同時也可以當成配件，裝飾消費者的包包。
2018/04/19  00:00,V0518012,0,http://www.yankodesign.com/2018/04/18/a-light-inspired-by-light/,lighting lamp,http://www.yankodesign.com/images/design_news/2018/04/a-light-inspired-by-light/lighting_lamp_08.jpg,實際現有的器物,家具,用雲朵及閃電造型的小夜燈，增加在房間的視覺感受,住,造形,設計師把韓國諺語「晴天霹靂」進行一個現代化的趣味翻譯；讓使用者變成那個在遠處欣賞閃電之美，卻不是被閃電劈中的那個人。
2018/04/19  00:00,V0518014,0,http://www.yankodesign.com/2018/04/16/a-pocket-knife-that-works-like-panther-claws/,morphing karambit,http://www.yankodesign.com/images/design_news/2018/04/morphing_karambit_by_caswell_02.jpg,實際現有的器物,文具、工具,一個豹爪造型的小刀，可以割斷堅硬的物品,樂,造形,此產品利用平行運動連桿機構的方式，降低被刀畫傷的機率，提高使用的安全性。
2018/04/19  19:27,V0418002,0,http://www.yankodesign.com/2018/04/16/work-out-in-style/,PLAT,http://www.yankodesign.com/images/design_news/2018/04/plat_dumbell_04.jpg,實際現有的器物,運動休閒用品,與桌面時鐘結合的啞鈴，可以設定時間提醒使用者做運動。,樂,造形,以傳統啞鈴的造形，不適合放在客廳顯眼處。因此，設計師們跳脫以往健身器材的既定印象，使其變成家中一件新潮擺設。
2018/04/20  00:00,V0518019,6,http://www.yankodesign.com/2018/04/16/this-bottle-is-your-ultimate-all-in-one-kitchen-tool/,Bin 8 Multi Kitchen Tool,http://www.yankodesign.com/images/design_news/2018/04/auto-draft/bin_8_8.jpg,實際現有的器物,廚餐具,結合榨汁機、香料磨碎機、刨絲器....等八種用途的廚房工具，方便收納成一個酒瓶,食,設計意圖和主張,此產品堆疊的設計在於減少被佔用的空間，讓廚房保持整齊，不會讓環境看起來凌亂。
2018/04/20  00:59,V0418010,,https://buzzorange.com/techorange/2018/04/18/acer-smart-city/,aBeing Wellness,https://buzzorange.com/techorange/wp-content/uploads/sites/2/2018/04/%E8%9E%A2%E5%B9%95%E5%BF%AB%E7%85%A7-2018-04-18-%E4%B8%8B%E5%8D%885.11.56-1024x771.png,大型系統規劃,醫療健康用品,"一個可以遠端了解病人的健康管理平台,它可以省去許多的人力成本",行,(這個作品所提供的)服務,遠端的醫療照護不僅提供健康監測，同時也降低資訊不對等的問題。
2018/04/26  00:00,V0518020,6,http://www.yankodesign.com/2018/04/25/these-phone-cases-send-a-chilling-warning-against-texting-while-driving/,Crashed Cases,http://www.yankodesign.com/images/design_news/2018/04/auto-draft/crashed_cases_4.jpg,實際現有的器物,衣著配飾,一個能保護手機的手機殼，防止手機外表刮傷、擦傷,育,質感,手機殼背面的部分是利用車禍車殼而製成，希望可以勸導駕駛不要在開車時使用手機。
2018/04/26  00:00,U0618052,6,http://www.yankodesign.com/2018/04/26/seating-with-less-screws-more-style/,Flat Pack Bench,http://www.yankodesign.com/images/design_news/2018/04/flatpack_bench/flatpack_bench_02.jpg,實際現有的器物,家具,一張沒有使用螺絲的長凳，所有零件可以迅速組裝好。,住,結構,產品的結構設計充滿了三維空間感，也可以承受更多的重量。
2018/04/26  00:00,U0618048,6,https://www.techbang.com/posts/57997-garmin-forerunner-645,Forerunner 645 Music,https://cdn2-techbang.pixfs.net/system/images/438084/original/fe28dba7258c57974f8ab36bdd1fe8f5.jpg?1524481514,實際現有的器物,通訊電子產品,支援Garmin Pay功能和音樂下載的運動跑錶，解決以往出門都必須攜帶錢包和手機的困擾。,樂,(這個作品所提供的)服務,此產品擁有齊全的數據紀錄，可以讓跑友透過步頻、步幅及垂直振幅等關鍵數據，追蹤個人訓練表現，有效掌握運動成效
2018/04/26  21:30,V0418037,6,https://www.damanwoo.com/node/91488,ASOBU冷萃咖啡壺,https://image.damanwoo.com/files/media/a/s/o/b/u/c/o/l/d/b/asobu_cold_brew_8.jpg,實際現有的器物,廚餐具,一個能夠結合製程與盛裝咖啡為一體的咖啡壺，讓人方便飲用咖啡。,食,結構,簡單快速的盛裝方式，可以避免人為的傾倒失誤，令咖啡不易溢出容器，也方便直接帶著保冷壺外出喝咖啡。
2018/04/26  23:16,,,http://www.yankodesign.com/2018/04/26/a-sound-absorbing-light/,BuzziHat,http://www.yankodesign.com/images/design_news/2018/04/a-sound-absorbing-light/buzzihat_light_01.jpg,實際現有的器物,家具,一個由柔軟的織物包覆著的燈具，可以減少反射聲音；具有出色的吸音質量。,住,質感,此產品藉由不同的尺寸，適應不同的聲波環境，使其成為任何辦公室，大堂或餐廳需要吸聲處理和高品質照明相的結合。
